200	1	1	1	
200	2	79	12	
200	3	246	45	
200	4	372	112	
200	5	765	225	
200	6	963	396	
200	7	1666	637	
200	8	1936	960	
200	9	3033	1377	
200	10	3375	1900	
200	11	4950	2541	
200	12	5364	3312	
200	13	7501	4225	
200	14	7987	5292	
200	15	10770	6525	
200	16	11328	7936	
200	17	14841	9537	
200	18	15471	11340	
200	19	19798	13357	
200	20	20500	15600	
200	21	25725	18081	
200	22	26499	20812	
200	23	32706	23805	
200	24	33552	27072	
200	25	40825	30625	
200	26	41743	34476	
200	27	50166	38637	
200	28	51156	43120	
200	29	60813	47937	
200	30	61875	53100	
200	31	72850	58621	
200	32	73984	64512	
200	33	86361	70785	
200	34	87567	77452	
200	35	101430	84525	
200	36	102708	92016	
200	37	118141	99937	
200	38	119491	108300	
200	39	136578	117117	
200	40	138000	126400	
200	41	156825	136161	
200	42	158319	146412	
200	43	178966	157165	
200	44	180532	168432	
200	45	203085	180225	
200	46	204723	192556	
200	47	229266	205437	
200	48	230976	218880	
200	49	257593	232897	
200	50	259375	247500	
200	51	288150	262701	
200	52	290004	278512	
200	53	321021	294945	
200	54	322947	312012	
200	55	356290	329725	
200	56	358288	348096	
200	57	394041	367137	
200	58	396111	386860	
200	59	434358	407277	
200	60	436500	428400	
200	61	477325	450241	
200	62	479539	472812	
200	63	523026	496125	
200	64	525312	520192	
200	65	571545	545025	
200	66	573903	570636	
200	67	622966	597037	
200	68	625396	624240	
200	69	677373	652257	
200	70	679875	681100	
200	71	734850	710781	
200	72	737424	741312	
200	73	795481	772705	
200	74	798127	804972	
200	75	859350	838125	
200	76	862068	872176	
200	77	926541	907137	
200	78	929331	943020	
200	79	997138	979837	
200	80	1000000	1017600	
200	81	1071225	1056321	
200	82	1074159	1096012	
200	83	1148886	1136685	
200	84	1151892	1178352	
200	85	1230205	1221025	
200	86	1233283	1264716	
200	87	1315266	1309437	
200	88	1318416	1355200	
200	89	1404153	1402017	
200	90	1407375	1449900	
200	91	1496950	1498861	
200	92	1500244	1548912	
200	93	1593741	1600065	
200	94	1597107	1652332	
200	95	1694610	1705725	
200	96	1698048	1760256	
200	97	1799641	1815937	
200	98	1803151	1872780	
200	99	1908918	1930797	
200	100	1912500	1990000	
200	101	2022525	2050401	
200	102	2026179	2112012	
200	103	2140546	2174845	
200	104	2144272	2238912	
200	105	2263065	2304225	
200	106	2266863	2370796	
200	107	2390166	2438637	
200	108	2394036	2507760	
200	109	2521933	2578177	
200	110	2525875	2649900	
200	111	2658450	2722941	
200	112	2662464	2797312	
200	113	2799801	2873025	
200	114	2803887	2950092	
200	115	2946070	3028525	
200	116	2950228	3108336	
200	117	3097341	3189537	
200	118	3101571	3272140	
200	119	3253698	3356157	
200	120	3258000	3441600	
200	121	3415225	3528481	
200	122	3419599	3616812	
200	123	3582006	3706605	
200	124	3586452	3797872	
200	125	3754125	3890625	
200	126	3758643	3984876	
200	127	3931666	4080637	
200	128	3936256	4177920	
200	129	4114713	4276737	
200	130	4119375	4377100	
200	131	4303350	4479021	
200	132	4308084	4582512	
200	133	4497661	4687585	
200	134	4502467	4794252	
200	135	4697730	4902525	
200	136	4702608	5012416	
200	137	4903641	5123937	
200	138	4908591	5237100	
200	139	5115478	5351917	
200	140	5120500	5468400	
200	141	5333325	5586561	
200	142	5338419	5706412	
200	143	5557266	5827965	
200	144	5562432	5951232	
200	145	5787385	6076225	
200	146	5792623	6202956	
200	147	6023766	6331437	
200	148	6029076	6461680	
200	149	6266493	6593697	
200	150	6271875	6727500	
200	151	6515650	6863101	
200	152	6521104	7000512	
200	153	6771321	7139745	
200	154	6776847	7280812	
200	155	7033590	7423725	
200	156	7039188	7568496	
200	157	7302541	7715137	
200	158	7308211	7863660	
200	159	7578258	8014077	
200	160	7584000	8166400	
200	161	7860825	8320641	
200	162	7866639	8476812	
200	163	8150326	8634925	
200	164	8156212	8794992	
200	165	8446845	8957025	
200	166	8452803	9121036	
200	167	8750466	9287037	
200	168	8756496	9455040	
200	169	9061273	9625057	
200	170	9067375	9797100	
200	171	9379350	9971181	
200	172	9385524	10147312	
200	173	9704781	10325505	
200	174	9711027	10505772	
200	175	10037650	10688125	
200	176	10043968	10872576	
200	177	10378041	11059137	
200	178	10384431	11247820	
200	179	10726038	11438637	
200	180	10732500	11631600	
200	181	11081725	11826721	
200	182	11088259	12024012	
200	183	11445186	12223485	
200	184	11451792	12425152	
200	185	11816505	12629025	
200	186	11823183	12835116	
200	187	12195766	13043437	
200	188	12202516	13254000	
200	189	12583053	13466817	
200	190	12589875	13681900	
200	191	12978450	13899261	
200	192	12985344	14118912	
200	193	13382041	14340865	
200	194	13389007	14565132	
200	195	13793910	14791725	
200	196	13800948	15020656	
200	197	14214141	15251937	
200	198	14221251	15485580	
200	199	14642818	15721597	
200	200	14650000	15960000	
